ID,Position,Department,quantity,Salary,year,month,date_mov,base,increase_index,budget_value
10290,Software Engineer,Software Engineering,1,99280.0,2024,December,,HC,1.22569524,10140.58529
10290,Software Engineer,Software Engineering,1,99280.0,2024,November,,HC,1.22569524,10140.58529
10290,Software Engineer,Software Engineering,1,99280.0,2024,October,,HC,1.22569524,10140.58529
10290,Software Engineer,Software Engineering,1,99280.0,2024,September,,HC,1.1673288,9657.70027
10290,Software Engineer,Software Engineering,1,99280.0,2024,August,,HC,1.1673288,9657.70027
10290,Software Engineer,Software Engineering,1,99280.0,2024,July,,HC,1.1673288,9657.70027
10290,Software Engineer,Software Engineering,1,99280.0,2024,June,,HC,1.1673288,9657.70027
10290,Software Engineer,Software Engineering,1,99280.0,2024,May,,HC,1.1673288,9657.70027
10290,Software Engineer,Software Engineering,1,99280.0,2024,April,,HC,1.14444,9468.3336
10290,Software Engineer,Software Engineering,1,99280.0,2024,March,,HC,1.0404,8607.576
10290,Software Engineer,Software Engineering,1,99280.0,2024,February,,HC,1.02,8438.8
10290,Software Engineer,Software Engineering,1,99280.0,2024,January,,HC,1.02,8438.8
10290,Software Engineer,Software Engineering,1,99280.0,2023,December,,HC,1.02,8438.8
10290,Software Engineer,Software Engineering,1,99280.0,2023,November,,HC,1.02,8438.8
10290,Software Engineer,Software Engineering,1,99280.0,2023,October,,HC,1.0,8273.33333
10290,Software Engineer,Software Engineering,1,99280.0,2023,September,,HC,1.0,8273.33333
10263,Production Technician II,Production       ,1,71776.0,2024,December,,HC,1.22569524,7331.2918
10263,Production Technician II,Production       ,1,71776.0,2024,November,,HC,1.22569524,7331.2918
10263,Production Technician II,Production       ,1,71776.0,2024,October,,HC,1.22569524,7331.2918
10263,Production Technician II,Production       ,1,71776.0,2024,September,,HC,1.1673288,6982.18266
10263,Production Technician II,Production       ,1,71776.0,2024,August,,HC,1.1673288,6982.18266
10263,Production Technician II,Production       ,1,71776.0,2024,July,,HC,1.1673288,6982.18266
10263,Production Technician II,Production       ,1,71776.0,2024,June,,HC,1.1673288,6982.18266
10263,Production Technician II,Production       ,1,71776.0,2024,May,,HC,1.1673288,6982.18266
10263,Production Technician II,Production       ,1,71776.0,2024,April,,HC,1.14444,6845.27712
10263,Production Technician II,Production       ,1,71776.0,2024,March,,HC,1.0404,6222.9792
10263,Production Technician II,Production       ,1,71776.0,2024,February,,HC,1.02,6100.96
10263,Production Technician II,Production       ,1,71776.0,2024,January,,HC,1.02,6100.96
10263,Production Technician II,Production       ,1,71776.0,2023,December,,HC,1.02,6100.96
10263,Production Technician II,Production       ,1,71776.0,2023,November,,HC,1.02,6100.96
10263,Production Technician II,Production       ,1,71776.0,2023,October,,HC,1.0,5981.33333
10263,Production Technician II,Production       ,1,71776.0,2023,September,,HC,1.0,5981.33333
10136,Production Technician II,Production       ,1,65902.0,2024,December,,HC,1.22569524,6731.31398
10136,Production Technician II,Production       ,1,65902.0,2024,November,,HC,1.22569524,6731.31398
10136,Production Technician II,Production       ,1,65902.0,2024,October,,HC,1.22569524,6731.31398
10136,Production Technician II,Production       ,1,65902.0,2024,September,,HC,1.1673288,6410.77521
10136,Production Technician II,Production       ,1,65902.0,2024,August,,HC,1.1673288,6410.77521
10136,Production Technician II,Production       ,1,65902.0,2024,July,,HC,1.1673288,6410.77521
10136,Production Technician II,Production       ,1,65902.0,2024,June,,HC,1.1673288,6410.77521
10136,Production Technician II,Production       ,1,65902.0,2024,May,,HC,1.1673288,6410.77521
10136,Production Technician II,Production       ,1,65902.0,2024,April,,HC,1.14444,6285.07374
10136,Production Technician II,Production       ,1,65902.0,2024,March,,HC,1.0404,5713.7034
10136,Production Technician II,Production       ,1,65902.0,2024,February,,HC,1.02,5601.67
10136,Production Technician II,Production       ,1,65902.0,2024,January,,HC,1.02,5601.67
10136,Production Technician II,Production       ,1,65902.0,2023,December,,HC,1.02,5601.67
10136,Production Technician II,Production       ,1,65902.0,2023,November,,HC,1.02,5601.67
10136,Production Technician II,Production       ,1,65902.0,2023,October,,HC,1.0,5491.83333
10136,Production Technician II,Production       ,1,65902.0,2023,September,,HC,1.0,5491.83333
10189,Production Technician I,Production       ,1,57748.0,2024,December,,HC,1.22569524,5898.45406
10189,Production Technician I,Production       ,1,57748.0,2024,November,,HC,1.22569524,5898.45406
10189,Production Technician I,Production       ,1,57748.0,2024,October,,HC,1.22569524,5898.45406
10189,Production Technician I,Production       ,1,57748.0,2024,September,,HC,1.1673288,5617.5753
10189,Production Technician I,Production       ,1,57748.0,2024,August,,HC,1.1673288,5617.5753
10189,Production Technician I,Production       ,1,57748.0,2024,July,,HC,1.1673288,5617.5753
10189,Production Technician I,Production       ,1,57748.0,2024,June,,HC,1.1673288,5617.5753
10189,Production Technician I,Production       ,1,57748.0,2024,May,,HC,1.1673288,5617.5753
10189,Production Technician I,Production       ,1,57748.0,2024,April,,HC,1.14444,5507.42676
10189,Production Technician I,Production       ,1,57748.0,2024,March,,HC,1.0404,5006.7516
10189,Production Technician I,Production       ,1,57748.0,2024,February,,HC,1.02,4908.58
10189,Production Technician I,Production       ,1,57748.0,2024,January,,HC,1.02,4908.58
10189,Production Technician I,Production       ,1,57748.0,2023,December,,HC,1.02,4908.58
10189,Production Technician I,Production       ,1,57748.0,2023,November,,HC,1.02,4908.58
10189,Production Technician I,Production       ,1,57748.0,2023,October,,HC,1.0,4812.33333
10189,Production Technician I,Production       ,1,57748.0,2023,September,,HC,1.0,4812.33333
10308,Production Technician I,Production       ,1,64057.0,2024,December,,HC,1.22569524,6542.86333
10308,Production Technician I,Production       ,1,64057.0,2024,November,,HC,1.22569524,6542.86333
10308,Production Technician I,Production       ,1,64057.0,2024,October,,HC,1.22569524,6542.86333
10308,Production Technician I,Production       ,1,64057.0,2024,September,,HC,1.1673288,6231.29841
10308,Production Technician I,Production       ,1,64057.0,2024,August,,HC,1.1673288,6231.29841
10308,Production Technician I,Production       ,1,64057.0,2024,July,,HC,1.1673288,6231.29841
10308,Production Technician I,Production       ,1,64057.0,2024,June,,HC,1.1673288,6231.29841
10308,Production Technician I,Production       ,1,64057.0,2024,May,,HC,1.1673288,6231.29841
10308,Production Technician I,Production       ,1,64057.0,2024,April,,HC,1.14444,6109.11609
10308,Production Technician I,Production       ,1,64057.0,2024,March,,HC,1.0404,5553.7419
10308,Production Technician I,Production       ,1,64057.0,2024,February,,HC,1.02,5444.845
10308,Production Technician I,Production       ,1,64057.0,2024,January,,HC,1.02,5444.845
10308,Production Technician I,Production       ,1,64057.0,2023,December,,HC,1.02,5444.845
10308,Production Technician I,Production       ,1,64057.0,2023,November,,HC,1.02,5444.845
10308,Production Technician I,Production       ,1,64057.0,2023,October,,HC,1.0,5338.08333
10308,Production Technician I,Production       ,1,64057.0,2023,September,,HC,1.0,5338.08333
10309,Network Engineer,IT/IS,1,53366.0,2024,December,,HC,1.22569524,5450.87101
10309,Network Engineer,IT/IS,1,53366.0,2024,November,,HC,1.22569524,5450.87101
10309,Network Engineer,IT/IS,1,53366.0,2024,October,,HC,1.22569524,5450.87101
10309,Network Engineer,IT/IS,1,53366.0,2024,September,,HC,1.1673288,5191.30573
10309,Network Engineer,IT/IS,1,53366.0,2024,August,,HC,1.1673288,5191.30573
10309,Network Engineer,IT/IS,1,53366.0,2024,July,,HC,1.1673288,5191.30573
10309,Network Engineer,IT/IS,1,53366.0,2024,June,,HC,1.1673288,5191.30573
10309,Network Engineer,IT/IS,1,53366.0,2024,May,,HC,1.1673288,5191.30573
10309,Network Engineer,IT/IS,1,53366.0,2024,April,,HC,1.14444,5089.51542
10309,Network Engineer,IT/IS,1,53366.0,2024,March,,HC,1.0404,4626.8322
10309,Network Engineer,IT/IS,1,53366.0,2024,February,,HC,1.02,4536.11
10309,Network Engineer,IT/IS,1,53366.0,2024,January,,HC,1.02,4536.11
10309,Network Engineer,IT/IS,1,53366.0,2023,December,,HC,1.02,4536.11
10309,Network Engineer,IT/IS,1,53366.0,2023,November,,HC,1.02,4536.11
10309,Network Engineer,IT/IS,1,53366.0,2023,October,,HC,1.0,4447.16667
10309,Network Engineer,IT/IS,1,53366.0,2023,September,,HC,1.0,4447.16667
10049,Production Technician I,Production       ,1,58530.0,2024,December,,HC,1.22569524,5978.32853
10049,Production Technician I,Production       ,1,58530.0,2024,November,,HC,1.22569524,5978.32853
10049,Production Technician I,Production       ,1,58530.0,2024,October,,HC,1.22569524,5978.32853
10049,Production Technician I,Production       ,1,58530.0,2024,September,,HC,1.1673288,5693.64622
10049,Production Technician I,Production       ,1,58530.0,2024,August,,HC,1.1673288,5693.64622
10049,Production Technician I,Production       ,1,58530.0,2024,July,,HC,1.1673288,5693.64622
10049,Production Technician I,Production       ,1,58530.0,2024,June,,HC,1.1673288,5693.64622
10049,Production Technician I,Production       ,1,58530.0,2024,May,,HC,1.1673288,5693.64622
10049,Production Technician I,Production       ,1,58530.0,2024,April,,HC,1.14444,5582.0061
10049,Production Technician I,Production       ,1,58530.0,2024,March,,HC,1.0404,5074.551
10049,Production Technician I,Production       ,1,58530.0,2024,February,,HC,1.02,4975.05
10049,Production Technician I,Production       ,1,58530.0,2024,January,,HC,1.02,4975.05
10049,Production Technician I,Production       ,1,58530.0,2023,December,,HC,1.02,4975.05
10049,Production Technician I,Production       ,1,58530.0,2023,November,,HC,1.02,4975.05
10049,Production Technician I,Production       ,1,58530.0,2023,October,,HC,1.0,4877.5
10049,Production Technician I,Production       ,1,58530.0,2023,September,,HC,1.0,4877.5
10093,Production Technician II,Production       ,1,72609.0,2024,December,,HC,1.22569524,7416.37547
10093,Production Technician II,Production       ,1,72609.0,2024,November,,HC,1.22569524,7416.37547
10093,Production Technician II,Production       ,1,72609.0,2024,October,,HC,1.22569524,7416.37547
10093,Production Technician II,Production       ,1,72609.0,2024,September,,HC,1.1673288,7063.21474
10093,Production Technician II,Production       ,1,72609.0,2024,August,,HC,1.1673288,7063.21474
10093,Production Technician II,Production       ,1,72609.0,2024,July,,HC,1.1673288,7063.21474
10093,Production Technician II,Production       ,1,72609.0,2024,June,,HC,1.1673288,7063.21474
10093,Production Technician II,Production       ,1,72609.0,2024,May,,HC,1.1673288,7063.21474
10093,Production Technician II,Production       ,1,72609.0,2024,April,,HC,1.14444,6924.72033
10093,Production Technician II,Production       ,1,72609.0,2024,March,,HC,1.0404,6295.2003
10093,Production Technician II,Production       ,1,72609.0,2024,February,,HC,1.02,6171.765
10093,Production Technician II,Production       ,1,72609.0,2024,January,,HC,1.02,6171.765
10093,Production Technician II,Production       ,1,72609.0,2023,December,,HC,1.02,6171.765
10093,Production Technician II,Production       ,1,72609.0,2023,November,,HC,1.02,6171.765
10093,Production Technician II,Production       ,1,72609.0,2023,October,,HC,1.0,6050.75
10093,Production Technician II,Production       ,1,72609.0,2023,September,,HC,1.0,6050.75
10163,Production Technician II,Production       ,1,55965.0,2024,December,,HC,1.22569524,5716.33618
10163,Production Technician II,Production       ,1,55965.0,2024,November,,HC,1.22569524,5716.33618
10163,Production Technician II,Production       ,1,55965.0,2024,October,,HC,1.22569524,5716.33618
10163,Production Technician II,Production       ,1,55965.0,2024,September,,HC,1.1673288,5444.12969
10163,Production Technician II,Production       ,1,55965.0,2024,August,,HC,1.1673288,5444.12969
10163,Production Technician II,Production       ,1,55965.0,2024,July,,HC,1.1673288,5444.12969
10163,Production Technician II,Production       ,1,55965.0,2024,June,,HC,1.1673288,5444.12969
10163,Production Technician II,Production       ,1,55965.0,2024,May,,HC,1.1673288,5444.12969
10163,Production Technician II,Production       ,1,55965.0,2024,April,,HC,1.14444,5337.38205
10163,Production Technician II,Production       ,1,55965.0,2024,March,,HC,1.0404,4852.1655
10163,Production Technician II,Production       ,1,55965.0,2024,February,,HC,1.02,4757.025
10163,Production Technician II,Production       ,1,55965.0,2024,January,,HC,1.02,4757.025
10163,Production Technician II,Production       ,1,55965.0,2023,December,,HC,1.02,4757.025
10163,Production Technician II,Production       ,1,55965.0,2023,November,,HC,1.02,4757.025
10163,Production Technician II,Production       ,1,55965.0,2023,October,,HC,1.0,4663.75
10163,Production Technician II,Production       ,1,55965.0,2023,September,,HC,1.0,4663.75
10305,Area Sales Manager,Sales,1,70187.0,2024,December,,HC,1.22569524,7168.98932
10305,Area Sales Manager,Sales,1,70187.0,2024,November,,HC,1.22569524,7168.98932
10305,Area Sales Manager,Sales,1,70187.0,2024,October,,HC,1.22569524,7168.98932
10305,Area Sales Manager,Sales,1,70187.0,2024,September,,HC,1.1673288,6827.60887
10305,Area Sales Manager,Sales,1,70187.0,2024,August,,HC,1.1673288,6827.60887
10305,Area Sales Manager,Sales,1,70187.0,2024,July,,HC,1.1673288,6827.60887
10305,Area Sales Manager,Sales,1,70187.0,2024,June,,HC,1.1673288,6827.60887
10305,Area Sales Manager,Sales,1,70187.0,2024,May,,HC,1.1673288,6827.60887
10305,Area Sales Manager,Sales,1,70187.0,2024,April,,HC,1.14444,6693.73419
10305,Area Sales Manager,Sales,1,70187.0,2024,March,,HC,1.0404,6085.2129
10305,Area Sales Manager,Sales,1,70187.0,2024,February,,HC,1.02,5965.895
10305,Area Sales Manager,Sales,1,70187.0,2024,January,,HC,1.02,5965.895
10305,Area Sales Manager,Sales,1,70187.0,2023,December,,HC,1.02,5965.895
10305,Area Sales Manager,Sales,1,70187.0,2023,November,,HC,1.02,5965.895
10305,Area Sales Manager,Sales,1,70187.0,2023,October,,HC,1.0,5848.91667
10305,Area Sales Manager,Sales,1,70187.0,2023,September,,HC,1.0,5848.91667
10015,IT Director,IT/IS,1,178000.0,2024,December,,HC,1.22569524,18181.14606
10015,IT Director,IT/IS,1,178000.0,2024,November,,HC,1.22569524,18181.14606
10015,IT Director,IT/IS,1,178000.0,2024,October,,HC,1.22569524,18181.14606
10015,IT Director,IT/IS,1,178000.0,2024,September,,HC,1.1673288,17315.3772
10015,IT Director,IT/IS,1,178000.0,2024,August,,HC,1.1673288,17315.3772
10015,IT Director,IT/IS,1,178000.0,2024,July,,HC,1.1673288,17315.3772
10015,IT Director,IT/IS,1,178000.0,2024,June,,HC,1.1673288,17315.3772
10015,IT Director,IT/IS,1,178000.0,2024,May,,HC,1.1673288,17315.3772
10015,IT Director,IT/IS,1,178000.0,2024,April,,HC,1.14444,16975.86
10015,IT Director,IT/IS,1,178000.0,2024,March,,HC,1.0404,15432.6
10015,IT Director,IT/IS,1,178000.0,2024,February,,HC,1.02,15130.0
10015,IT Director,IT/IS,1,178000.0,2024,January,,HC,1.02,15130.0
10015,IT Director,IT/IS,1,178000.0,2023,December,,HC,1.02,15130.0
10015,IT Director,IT/IS,1,178000.0,2023,November,,HC,1.02,15130.0
10015,IT Director,IT/IS,1,178000.0,2023,October,,HC,1.0,14833.33333
10015,IT Director,IT/IS,1,178000.0,2023,September,,HC,1.0,14833.33333
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,December,,HC,1.22569524,10147.83732
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,November,,HC,1.22569524,10147.83732
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,October,,HC,1.22569524,10147.83732
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,September,,HC,1.1673288,9664.60697
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,August,,HC,1.1673288,9664.60697
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,July,,HC,1.1673288,9664.60697
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,June,,HC,1.1673288,9664.60697
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,May,,HC,1.1673288,9664.60697
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,April,,HC,1.14444,9475.10487
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,March,,HC,1.0404,8613.7317
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,February,,HC,1.02,8444.835
10080,Sr. Accountant,Admin Offices,1,99351.0,2024,January,,HC,1.02,8444.835
